,Unnamed: 0,word,sense_index,name,lexname,pos,definition,examples,semcor_examples
472,0,pig,0,hog.n.03,noun.animal,n,domestic swine,,"Pierre Ameaux, the gaming-card manufacturer said, his little pig eyes glaring."
473,1,pig,1,slob.n.01,noun.person,n,a coarse obnoxious person,,[]
474,2,pig,2,hog.n.01,noun.person,n,a person regarded as greedy and pig-like,,[]
475,3,pig,3,bull.n.05,noun.person,n,uncomplimentary terms for a policeman,,[]
476,4,pig,4,pig_bed.n.01,noun.artifact,n,mold consisting of a bed of sand in which pig iron is cast,,[]
477,5,pig,5,pig.n.06,noun.artifact,n,a crude block of metal (lead or iron) poured from a smelting furnace,,[]
478,6,pig,6,pig.v.01,verb.stative,v,"live like a pig, in squalor",,[]
479,7,pig,7,devour.v.04,verb.consumption,v,eat greedily,he devoured three sandwiches,[]
480,8,pig,8,farrow.v.01,verb.body,v,give birth,sows farrow,[]
481,0,chair,0,chair.n.01,noun.artifact,n,"a seat for one person, with a support for the back",he put his coat over the back of the chair and sat down,"Slowly, like a man grown old, he took Eli 's hand and led him below to the tower study, guiding him to a chair beside the little hearth where a fire still burned."
482,1,chair,1,professorship.n.01,noun.act,n,the position of professor,he was awarded an endowed chair in economics,""" The white colonnaded, cedar-roofed Southern mansion is directly traceable via the grey and buff stone of grey-skied England to the golden stucco of one particular part of the blue South, the Palladian orbit stretching out from Vicenza : the old mind of Andrea Palladio still smiles from behind many an old rocking chair on a Southern porch, the deep friezes of his architectonic music rise firm above the shallower freeze in the kitchen, his feeling for light and shade brings a glitter from a tall mint julep, his sense of columns framing the warm velvet night has brought together a million couple of mating lips ""."
483,2,chair,2,president.n.04,noun.person,n,the officer who presides at the meetings of an organization,address your remarks to the chairperson,[]
484,3,chair,3,electric_chair.n.01,noun.artifact,n,an instrument of execution by electrocution; resembles an ordinary seat for one person,the murderer was sentenced to die in the chair,[]
485,4,chair,4,chair.n.05,noun.artifact,n,a particular seat in an orchestra,he is second chair violin,[]
486,5,chair,5,chair.v.01,verb.social,v,"act or preside as chair, as of an academic department in a university",She chaired the department for many years,[]
487,6,chair,6,moderate.v.01,verb.communication,v,preside over,John moderated the discussion,[]
488,0,moon,0,moon.n.01,noun.object,n,the natural satellite of the Earth,"the average distance to the Moon is 384,400 kilometers;men first stepped on the moon in 1969",[]
489,1,moon,1,moon.n.02,noun.object,n,any object resembling a moon,he made a moon lamp that he used as a night light;the clock had a moon that showed various phases,"So right away Claude introduced Henri to his famous "" moon "" bench and proceeded to teach him his first Push-Pull Super-Set consisting of the wide grip Straight-Arm Pullover ( the "" pull "" part of the Push-Pull Super-Set ) which dramatically widens the rib cage and strongly affects the muscles of the upper back and chest, and the collar-to-collar Bench Press which specifically works on the chest to build those wide, Reeves-type "" gladiator "" pecs, while stimulating the upper lats and frontal deltoids."
490,2,moon,2,lunar_month.n.01,noun.time,n,the period between successive new moons (29.531 days),,[]
491,3,moon,3,moonlight.n.01,noun.phenomenon,n,the light of the Moon,moonlight is the smuggler's enemy;the Moon was bright enough to read by,[]
492,4,moon,4,moon.n.05,noun.person,n,United States religious leader (born in Korea) who founded the Unification Church in 1954; was found guilty of conspiracy to evade taxes (born in 1920),,[]
493,5,moon,5,moon.n.06,noun.object,n,any natural satellite of a planet,Jupiter has sixteen moons,[]
494,6,moon,6,daydream.v.02,verb.social,v,have dreamlike musings or fantasies while awake,"She looked out the window, daydreaming",[]
495,7,moon,7,moon.v.02,verb.social,v,be idle in a listless or dreamy way,,[]
496,8,moon,8,moon.v.03,verb.perception,v,expose one's buttocks to,moon the audience,[]
497,0,bus,0,bus.n.01,noun.artifact,n,a vehicle carrying many passengers; used for public transport,he always rode the bus to work,[]
498,1,bus,1,bus_topology.n.01,noun.cognition,n,the topology of a network whose components are connected by a busbar,,[]
499,2,bus,2,busbar.n.01,noun.artifact,n,an electrical conductor that makes a common connection between several circuits,the busbar in this computer can transmit data either way between any two components of the system,[]
500,3,bus,3,bus.n.04,noun.artifact,n,a car that is old and unreliable,the fenders had fallen off that old bus,[]
501,4,bus,4,bus.v.01,verb.motion,v,send or move around by bus,The children were bussed to school,[]
502,5,bus,5,bus.v.02,verb.motion,v,ride in a bus,,[]
503,6,bus,6,bus.v.03,verb.change,v,remove used dishes from the table in restaurants,,[]
504,0,foot,0,foot.n.01,noun.body,n,the part of the leg of a human being below the ankle joint,his bare feet projected from his trousers;armored from head to foot,"He would sit, slim-waisted and spare, on the edge of Scotty 's bed, his legs crossed so elaborately that the crossed foot could tap the floor."
505,1,foot,1,foot.n.02,noun.quantity,n,a linear unit of length equal to 12 inches or a third of a yard,he is six feet tall,"Breeding to Adair to Gentile, setting up Tuttle 's 390 - foot homer over the wall in left center."
506,2,foot,2,foot.n.03,noun.location,n,the lower part of anything,curled up on the foot of the bed;the foot of the page;the foot of the list;the foot of the mountain,[]
507,3,foot,3,animal_foot.n.01,noun.animal,n,the pedal extremity of vertebrates other than human beings,,[]
508,4,foot,4,foundation.n.03,noun.artifact,n,lowest support of a structure,it was built on a base of solid rock;he stood at the foot of the tower,[]
509,5,foot,5,foot.n.06,noun.animal,n,any of various organs of locomotion or attachment in invertebrates,,All panel board comes in standard * * f foot size.
510,6,foot,6,foot.n.07,noun.act,n,travel by walking,he followed on foot;the swiftest of foot,[]
511,7,foot,7,foot.n.08,noun.person,n,a member of a surveillance team who works on foot or rides as a passenger,,[]
512,8,foot,8,infantry.n.01,noun.group,n,an army unit consisting of soldiers who fight on foot,there came ten thousand horsemen and as many fully-armed foot,[]
513,9,foot,9,metrical_foot.n.01,noun.communication,n,(prosody) a group of 2 or 3 syllables forming the basic unit of poetic rhythm,,[]
514,10,foot,10,foot.n.11,noun.artifact,n,a support resembling a pedal extremity,one foot of the chair was on the carpet,[]
515,11,foot,11,foot.v.01,verb.possession,v,pay for something,pick up the tab;pick up the burden of high-interest mortgages;foot the bill,[]
516,12,foot,12,foot.v.02,verb.motion,v,walk,let's hoof it to the disco,[]
517,13,foot,13,foot.v.03,verb.cognition,v,add a column of numbers,,[]
518,0,toe,0,toe.n.01,noun.body,n,one of the digits of the foot,,This will prevent flat falls and toe injuries.
519,1,toe,1,toe.n.02,noun.artifact,n,the part of footwear that provides a covering for the toes,,Styles run the gamut from slender and tapered with elongated toes to a newer squared toe shape.
520,2,toe,2,toe.n.03,noun.body,n,forepart of a hoof,,[]
521,3,toe,3,toe.n.04,noun.artifact,n,(golf) the part of a clubhead farthest from the shaft,,[]
522,4,toe,4,toe.v.01,verb.motion,v,walk so that the toes assume an indicated position or direction,She toes inwards,[]
523,5,toe,5,toe.v.02,verb.contact,v,drive obliquely,toe a nail,[]
524,6,toe,6,toe.v.03,verb.contact,v,hit (a golf ball) with the toe of the club,,[]
525,7,toe,7,toe.v.04,verb.contact,v,drive (a golf ball) with the toe of the club,,[]
526,8,toe,8,toe.v.05,verb.contact,v,touch with the toe,,[]
527,0,train,0,train.n.01,noun.artifact,n,public transport provided by a line of railway cars coupled together and drawn by a locomotive,express trains don't stop at Princeton Junction,The movie was The Great Train Robbery and its effects on the young industry and art were all but incalculable.
528,1,train,1,string.n.04,noun.group,n,a sequentially ordered set of things or events or ideas in which each successive member is related to the preceding,a string of islands;train of mourners;a train of thought,[]
529,2,train,2,caravan.n.01,noun.group,n,a procession (of wagons or mules or camels) traveling together in single file,we were part of a caravan of almost a thousand camels;they joined the wagon train for safety,[]
530,3,train,3,train.n.04,noun.event,n,a series of consequences wrought by an event,it led to a train of disasters,[]
531,4,train,4,train.n.05,noun.artifact,n,piece of cloth forming the long back section of a gown that is drawn along the floor,the bride's train was carried by her two young nephews,[]
532,5,train,5,gearing.n.01,noun.artifact,n,wheelwork consisting of a connected set of rotating gears by which force is transmitted or motion or torque is changed,the fool got his tie caught in the geartrain,[]
533,6,train,6,train.v.01,verb.cognition,v,create by training and teaching,The old master is training world-class violinists;we develop the leaders for the future,"She usually wore weeds, and a stranger watching her board a train might have guessed that Mr. Pastern was dead, but Mr. Pastern was far from dead."
534,7,train,7,train.v.02,verb.cognition,v,"undergo training or instruction in preparation for a particular role, function, or profession",She is training to be a teacher;He trained as a legal aid,"J. Pierpont Morgan had come in his private train to San Francisco, to attend an Episcopal convention, and brought the restaurateur with him."
